Nanoparticle,Material_Type,Band_Gap_eV,Quantum_Yield_%,Exciton_Binding_Energy_meV,Plasmon_Resonance_nm,Electron_Mobility_cm2Vs,Quantum_Confinement_Size_nm,Spin_Orbit_Coupling_meV,Surface_Area_nm2,Volume_nm3,Aspect_Ratio,Defect_Density,Temperature_K,Dielectric_Constant,HOMO_Energy_eV,LUMO_Energy_eV,Fermi_Level_eV,Work_Function_eV,Absorption_Peak_nm,Emission_Peak_nm,Stokes_Shift_meV,Radiative_Lifetime_ns,S1_S0_Transition_eV,T1_S0_Transition_eV,Singlet_Triplet_Gap_meV,Hole_Mobility_cm2Vs,Conductivity_Scm,Carrier_Concentration_cm3,Crystal_Structure,Lattice_Parameter_A,Density_gcm3,Synthesis_Temperature_K,Precursor_Concentration_M,pH,Reaction_Time_h
Zinc Selenide (ZnSe),Quantum Dot,3.1061445661196796,61.74853603993885,60.850668607155555,,323.0,3.84,55,46.32466863277365,29.64778792497513,1.1664937798645112,1.7857561224924419,285.0,10.359432263910499,-4.2156732652329705,-3.6897068825963153,-4.109206697699019,4.15264475408744,397.78464478652336,538.3622102600112,273.6676947939345,68.07520022788846,2.748696377347496,2.120480792945296,487.0493826630162,32.3,0.009555287605345008,7.792873955051935e+17,FCC,4.219487499283453,19.598462925207368,458.85313754092556,0.3667918354767033,3.8202218285465332,13.645635997191972
Zinc Selenide (ZnSe),Quantum Dot,3.001139747321908,64.99853603993886,74.85066860715555,,340.0,4.8,55,72.38229473870884,57.90583579096705,1.7721235407837967,0.5521676092071558,300.0,3.637844806461856,-4.044047473968247,-4.157663236718681,-3.823082203527412,5.417513331927605,562.8240854684366,615.9993668210187,167.54945964178785,75.79850363018471,2.70627237024476,2.125150998693005,483.8719884056025,34.0,0.003246440418568437,7.473488232109172e+17,Perovskite,5.644791323118998,10.78035003580854,374.1007947607772,0.5288724777765037,7.9235192900214,9.25710910458928
Zinc Selenide (ZnSe),Quantum Dot,2.932857527719835,68.24853603993886,74.85066860715555,,357.0,4.8,55,72.38229473870884,57.90583579096705,1.00912954960594,0.43423793498525165,315.0,10.423970908508396,-5.639258498492386,-2.8611069845669572,-4.9880305670007035,3.5316821312179236,479.8207384682072,475.7824820450861,270.80115119071155,41.477967868324754,2.62845828737899,2.1642197037965785,378.9736024542874,35.7,0.0005862192092704205,7.284354082006858e+17,BCC,3.0263283885545484,13.004351471818305,534.4262063946297,0.9258524959548744,7.135443765852753,17.447965085604707
Zinc Selenide (ZnSe),Quantum Dot,2.9717352867538693,61.74853603993885,74.85066860715555,,323.0,4.8,55,72.38229473870884,57.90583579096705,1.6983245365727466,0.18206090531441613,285.0,8.3224029103549,-4.250041825932422,-3.927118856135259,-4.08392595844447,4.191062373700641,491.18080026167735,517.651479103385,266.7926999254305,79.19838740647013,2.558256157874883,2.2661513682630443,697.143401941222,32.3,0.0031689375423817065,4.464448378470784e+17,Zinc Blende,5.86641235026338,13.620534259721316,591.166256233669,0.20818372842456614,10.3913447548804,21.614496870008928
Zinc Selenide (ZnSe),Quantum Dot,2.912093275495942,64.99853603993886,88.85066860715555,,340.0,5.76,55,104.23050442374071,100.06128424679108,1.3858603026841045,1.3789543539348668,300.0,8.903329880261332,-3.6105415354690447,-4.022357768899493,-3.5470448744359206,3.836124439171151,434.1845146241747,353.4940062122806,54.92162526986512,59.11034396769251,2.847432344693077,2.187599111580782,449.04340770993997,34.0,0.0026736679521646824,3.442388375724005e+17,HCP,3.207818943842359,5.300804984838548,382.3308171278761,0.20126287790041597,10.539283640766882,3.592789285662122
Zinc Selenide (ZnSe),Quantum Dot,2.8838706485919334,68.24853603993886,88.85066860715555,,357.0,5.76,55,104.23050442374071,100.06128424679108,1.1808338397511453,1.7477586490298622,315.0,11.161134651100173,-5.494996462455151,-3.94850080413899,-4.4210457462027914,5.034551609615403,420.90081755816186,420.6061271168598,78.07948549707281,59.12972253143402,2.6982040813855486,2.1729574096337294,444.84357413897567,35.7,0.0015829793517519112,7.068141227298427e+17,BCC,6.109079147217034,19.248013774007465,648.300475179437,0.2107422328587039,11.171508035163985,14.150755003015595
Zinc Selenide (ZnSe),Quantum Dot,2.9155018819169,61.74853603993885,88.85066860715555,,323.0,5.76,55,104.23050442374071,100.06128424679108,0.9046750984203713,1.892138411920809,285.0,7.488779193390373,-5.220735688477,-3.1170520501589385,-4.149815933564085,3.606502316553012,446.6720507470002,568.7941465084084,155.49938326430726,33.25153990234251,2.8926797473807553,2.2156585679655714,463.32268745449744,32.3,0.006524698944289292,7.503537501321219e+17,HCP,5.391502180821092,7.939009350497171,369.4477901991632,0.7462691431522834,7.1972022161589955,15.020970728244427
Zinc Selenide (ZnSe),Quantum Dot,2.8728393418013973,64.99853603993886,109.85066860715555,,340.0,7.199999999999999,55,162.86016316209484,195.43219579451377,0.9353463746093796,0.15947541033773627,300.0,5.069331767638316,-5.347790455807051,-4.41479730124331,-4.890241020009295,3.6980699477144343,344.8747906326064,648.5581041275649,237.36225613472874,66.09152479712198,2.839513061461629,2.146687727248837,622.4287592768196,34.0,0.009246241379400642,1277538472974890.2,Wurtzite,6.010583276599851,12.750659326241257,325.1732149313089,0.25267020662215983,5.550360779819949,7.175047001485458
Zinc Selenide (ZnSe),Quantum Dot,2.9017190162162865,68.24853603993886,109.85066860715555,,357.0,7.199999999999999,55,162.86016316209484,195.43219579451377,0.8627780468965952,1.2181725446036278,315.0,8.611719350405314,-4.608911557545824,-3.8806269361590076,-3.875741848168333,3.636900167016483,323.11197390734776,470.2993469743846,173.9980937329384,87.53307998546906,2.7929464059990607,2.1277088140234715,350.9945770028753,35.7,0.0005807512016006421,2.976263238400145e+17,Perovskite,4.042165928678461,19.072302793220448,692.0476231922207,0.8273849554588688,2.6107558935433213,0.6185403075784819
Zinc Selenide (ZnSe),Quantum Dot,2.8074678301760367,61.74853603993885,109.85066860715555,,323.0,7.199999999999999,55,162.86016316209484,195.43219579451377,1.4982473838758015,2.0850462883048415,285.0,9.655885641697614,-6.172557156851845,-4.278302705177228,-4.4175187217299134,5.421996547696764,370.4540876103714,445.1213658341274,148.6495344185179,80.90741365390544,2.7021229071164212,2.1074587395589517,493.3812009477882,32.3,0.002246240932630607,6.668967929663095e+17,Zinc Blende,3.5046483330186304,15.662560008425949,355.7286108192095,0.38838001552306917,8.7080659978876,18.016744403972353
Gallium Arsenide (GaAs),Quantum Dot,1.6368694681774512,71.99853603993886,40.850668607155555,,8500.0,3.04,75,29.033342667415432,14.710226951490485,0.9981418637368602,1.9603620807862654,300.0,6.102936124780129,-5.2287618976314505,-3.0404651058939103,-3.6539330689116882,5.102767786849591,589.5087285737505,495.9908745240648,115.22751646695541,19.17289005704881,1.542386732839283,0.8517917674222872,375.95382500226543,850.0,0.006595106596585177,4.527945235273412e+17,Zinc Blende,5.467155587334091,6.883247868419568,765.1272156143971,0.5630310284523231,9.352552962088799,16.21678017652635
Gallium Arsenide (GaAs),Quantum Dot,1.603650929925286,75.59853603993886,40.850668607155555,,8925.0,3.04,75,29.033342667415432,14.710226951490485,1.5957288013620325,2.076739828175445,315.0,9.226970119804786,-5.124862211037259,-3.046725304991676,-3.5113071533404465,3.7052694545009506,353.9312203550116,596.1943528478869,226.92236928094314,42.084953941090006,1.2623861127028548,0.9113445317701514,318.5876240527549,892.5,0.006945763040611455,2.3778858235077587e+17,Perovskite,4.156706056094122,5.4951922144899354,429.69819609707065,0.7413812497610934,9.926057271951912,8.441622821372842
Gallium Arsenide (GaAs),Quantum Dot,1.507094712457096,68.39853603993885,40.850668607155555,,8075.0,3.04,75,29.033342667415432,14.710226951490485,1.0787038646394045,1.4816965247181357,285.0,4.19665264543438,-4.599788926905858,-4.050095806144718,-4.10560636315745,5.250263622831612,375.60781264499263,548.1494298371238,168.1933220121212,57.65709313861054,1.2422387993774224,0.9501311031926656,535.7691380074555,807.5,0.001407952774554537,2.7358117175191955e+17,Wurtzite,3.950978908319426,12.022691194905825,466.05998924596645,0.11769702566475632,7.623977863318162,19.991276812824918
Gallium Arsenide (GaAs),Quantum Dot,1.5384814392405273,71.99853603993886,49.850668607155555,,8500.0,3.8,75,45.36459791783661,28.730912014629848,1.7908053386851517,0.6245177336574576,300.0,5.652854100099553,-6.0937991557135165,-3.395048566161619,-4.299780781108752,4.029794732053871,475.4251480239995,441.7609017905321,103.74039395436444,26.51679821523743,1.5297337756968832,0.9087861083320824,428.01567650806624,850.0,0.008356130731466646,4.1298055601206746e+17,BCC,6.457241400803314,5.663604647897353,712.3778540736021,0.12435625739902198,3.83866750825414,18.742615721220098
Gallium Arsenide (GaAs),Quantum Dot,1.5962244918212853,75.59853603993886,49.850668607155555,,8925.0,3.8,75,45.36459791783661,28.730912014629848,1.492153172920076,0.662610916402424,315.0,5.373380148553541,-3.5197040249486493,-4.44146774596834,-3.9673805478007846,4.155046568824986,486.4903297757016,611.3621523520696,57.58586814588175,9.915818071698936,1.5916867172388913,0.8671362462263896,325.2359382063434,892.5,0.0017136035367204688,7.077711389887663e+17,Wurtzite,5.729843171545683,6.368687238974513,340.91926340582734,0.8942185558240285,2.4653858903343333,15.37737006756469
Gallium Arsenide (GaAs),Quantum Dot,1.6011497565564918,68.39853603993885,49.850668607155555,,8075.0,3.8,75,45.36459791783661,28.730912014629848,1.0091812629736345,0.6757488607149192,285.0,11.718263474118361,-6.491141449337059,-3.994145268643849,-4.124530078825715,4.224120300571673,420.33159097653447,438.4610892953515,202.4093379294767,13.23733790663126,1.4242665654139663,0.9683960521608702,323.6738873096019,807.5,4.867293687487288e-05,4.220795810525575e+17,HCP,6.534569029234406,11.543434951803722,563.1779580856239,0.18913880168749386,5.8853276248581325,9.131483621379354
Gallium Arsenide (GaAs),Quantum Dot,1.6464990502776575,71.99853603993886,58.850668607155555,,8500.0,4.56,75,65.32502100168472,49.64701596128037,1.946920572338403,0.550196385575452,300.0,8.537354948842768,-5.49826616544604,-3.0297617892624924,-4.506094973712114,3.84177405300039,526.6895806794262,438.62165732813935,249.30965250230588,30.225301707642824,1.293399835746267,0.8525688146183963,526.0762064312144,850.0,0.004809188938412752,7.041469062771864e+17,FCC,3.536154126740837,18.609978843053852,411.74068313241025,0.11913426768789376,2.837428023889719,22.906160679294118
Gallium Arsenide (GaAs),Quantum Dot,1.4501651317842854,75.59853603993886,58.850668607155555,,8925.0,4.56,75,65.32502100168472,49.64701596128037,1.9208123300151918,1.469011011615887,315.0,11.864269789372777,-6.207013127049409,-2.6595558020738457,-4.256914842198739,3.8764501145678563,512.1901184792919,419.5016779190244,112.78091969053115,19.129186400493747,1.271991046914853,0.8281619972592843,503.41051176105736,892.5,0.002961868437144293,3.6530251650891194e+17,Perovskite,3.4680709486119072,9.300206473833864,412.90654719353233,0.863922914987891,9.861192382948023,14.100866397851805
Gallium Arsenide (GaAs),Quantum Dot,1.5999966272883346,68.39853603993885,58.850668607155555,,8075.0,4.56,75,65.32502100168472,49.64701596128037,1.1017545479499908,0.6369484723075521,285.0,11.373338113312991,-3.8897555783024345,-3.1071422832600994,-4.738789533196913,4.729920810462802,599.4808555961785,569.165158629051,92.0209434329382,38.351883894560686,1.529826741399831,0.9922337783632288,383.31809048360765,807.5,0.00947098212236778,7.415153160010573e+16,Zinc Blende,4.142845883331557,2.3891496594195836,557.5073537801889,0.36134097577590857,4.682871776619233,1.6866081189038762
Gallium Arsenide (GaAs),Quantum Dot,1.5534540358472821,71.99853603993886,72.35066860715555,,8500.0,5.699999999999999,75,102.07034531513236,96.96682804937572,0.9289708971728536,1.095518751810361,300.0,3.516773249387403,-3.5028784213549202,-3.281166356089875,-3.7021877991895167,5.022598809355992,587.0818765973148,357.69949651534546,80.34859737878989,33.04940304332991,1.4199586073923578,1.0012983116488448,342.51379346566006,850.0,0.002609200759686381,9.599554309463965e+17,Wurtzite,3.580633756400566,11.62716865170843,652.7952907124368,0.2587448092856007,7.343070069520923,15.538379585660245
Gallium Arsenide (GaAs),Quantum Dot,1.4934142689839407,75.59853603993886,72.35066860715555,,8925.0,5.699999999999999,75,102.07034531513236,96.96682804937572,1.6321141631809457,2.1471058571704655,315.0,4.851967339588874,-5.053005634521959,-4.324976682833553,-4.3302693778733685,4.045936144735052,543.9721827629006,363.57689445128665,84.83030117262756,67.71401843997066,1.5340233406319732,0.9345003082489601,589.5677053948168,892.5,0.0035249950809120483,1.2726667882312733e+17,BCC,6.163649632533293,9.407393855624584,708.2470741088288,0.23204743496973307,4.305064098329213,20.497263712584964
Gallium Arsenide (GaAs),Quantum Dot,1.544022504492959,68.39853603993885,72.35066860715555,,8075.0,5.699999999999999,75,102.07034531513236,96.96682804937572,0.8209963950196013,1.3754621463118815,285.0,3.587920282064188,-5.645575616942393,-3.6135910174916486,-4.131746757487648,4.236627985949298,532.5116503302702,508.34579068709775,177.13278700393522,19.27997606442152,1.2643484599413417,0.8528445735485057,534.509616742801,807.5,0.009838112088445681,1.4389634752655848e+17,HCP,3.322549890803432,19.06266805078717,639.3071422979518,0.9730748284111929,3.3206797834688935,18.49192401922547
